id | date | time | ip | table | result count | run time | query
416 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','410',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
417 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','411',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
418 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','412',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
419 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','413',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
420 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','414',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
421 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','415',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
422 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','416',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
423 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','417',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
424 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','418',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
425 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','419',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
426 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','420',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
427 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','421',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
428 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','422',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
429 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','423',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
430 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','424',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
431 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','425',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
432 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','426',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
433 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','427',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
434 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','428',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
435 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','429',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
436 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','430',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
437 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','431',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
438 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','432',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
439 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','433',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
440 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','434',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
441 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','435',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
442 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','436',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
443 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','437',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
444 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','438',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
445 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','439',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
446 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','440',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
447 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','441',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
448 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','442',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
449 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','443',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
450 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','444',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
451 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','445',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
452 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','446',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
453 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','447',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
454 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','448',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
455 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','449',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
456 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','450',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
457 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','451',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
458 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','452',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
459 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','453',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
460 | 2024_01_02 | 14:31:34 | ::1 | log_record_audit |  |  | INSERT INTO log_record_audit (record_table,record_id,audit_type,audit_note,create_date,create_id,create_ip,create_sess_id) VALUES ('log_record_audit','454',1,0,'2024-01-02 02:31:34',0,'::1','b1u8jo7q6pgppkl1038avog88n')
461 | 2024_01_02 | 14:39:46 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'adsfsa' 
462 | 2024_01_02 | 14:39:46 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'adsfsa',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
463 | 2024_01_02 | 14:40:21 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'asdfas' 
464 | 2024_01_02 | 14:40:21 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdfas',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
465 | 2024_01_02 | 14:43:20 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'asdf' 
466 | 2024_01_02 | 14:43:20 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
467 | 2024_01_02 | 14:44:21 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'asdf' 
468 | 2024_01_02 | 14:44:22 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
469 | 2024_01_02 | 14:45:40 | ::1 | users |  |  | SELECT * FROM users WHERE username = 'asdf' 
470 | 2024_01_02 | 14:45:40 | ::1 | log_user_logins |  |  | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
471 | 2024_01_02 | 14:46:19 | ::1 | users | 0 | 0.00064s | SELECT * FROM users WHERE username = 'asdf' 
472 | 2024_01_02 | 14:46:19 | ::1 | log_user_logins | 1 | 0.00064s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
473 | 2024_01_02 | 14:46:55 | ::1 | users | 0 | 0.00302s | SELECT * FROM users WHERE username = 'asdf' 
474 | 2024_01_02 | 14:46:55 | ::1 | log_user_logins | 1 | 0.00067s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
475 | 2024_01_02 | 14:51:36 | ::1 | users | 0 | 0.00068s | SELECT * FROM users WHERE username = 'asdf' 
476 | 2024_01_02 | 14:51:36 | ::1 | log_user_logins | 1 | 0.00065s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
477 | 2024_01_02 | 14:56:05 | ::1 | users | 0 | 0.00097s | SELECT * FROM users WHERE username = 'asdf' 
478 | 2024_01_02 | 14:56:05 | ::1 | log_user_logins | 1 | 0.00062s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'asdf',-1,'b1u8jo7q6pgppkl1038avog88n','::1')
479 | 2024_01_02 | 14:57:28 | ::1 | users | 1 | 0.00079s | SELECT * FROM users WHERE username = 'admin_jpm' 
480 | 2024_01_02 | 14:57:28 | ::1 | log_user_logins | 1 | 0.00046s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
481 | 2024_01_02 | 14:57:39 | ::1 | users | 1 | 0.00092s | SELECT * FROM users WHERE username = 'admin_jpm' 
482 | 2024_01_02 | 14:57:39 | ::1 | log_user_logins | 1 | 0.00051s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
483 | 2024_01_02 | 15:02:12 | ::1 | users | 1 | 0.001s | SELECT * FROM users WHERE username = 'admin_jpm' 
484 | 2024_01_02 | 15:02:12 | ::1 | log_user_logins | 1 | 0.00045s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
485 | 2024_01_02 | 15:03:35 | ::1 | users | 1 | 0.00111s | SELECT * FROM users WHERE username = 'admin_jpm' 
486 | 2024_01_02 | 15:04:53 | ::1 | users | 1 | 0.00135s | SELECT * FROM users WHERE username = 'admin_jpm' 
487 | 2024_01_02 | 15:04:53 | ::1 | log_user_logins | 1 | 0.00045s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
488 | 2024_01_02 | 15:06:05 | ::1 | users | 1 | 0.00077s | SELECT * FROM users WHERE username = 'admin_jpm' 
489 | 2024_01_02 | 15:06:05 | ::1 | log_user_logins | 1 | 0.00062s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
490 | 2024_01_02 | 15:09:18 | ::1 | users | 1 | 0.00087s | SELECT * FROM users WHERE username = 'admin_jpm' 
491 | 2024_01_02 | 15:09:18 | ::1 | log_user_logins | 1 | 0.00062s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
492 | 2024_01_02 | 15:10:08 | ::1 | users | 1 | 0.00032s | SELECT * FROM users WHERE username = 'admin_jpm' 
493 | 2024_01_02 | 15:10:08 | ::1 | log_user_logins | 1 | 0.00058s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
494 | 2024_01_02 | 15:11:21 | ::1 | users | 1 | 0.00144s | SELECT * FROM users WHERE username = 'admin_jpm' 
495 | 2024_01_02 | 15:11:22 | ::1 | log_user_logins | 1 | 0.00076s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
496 | 2024_01_02 | 15:18:43 | ::1 | users | 1 | 0.00089s | SELECT * FROM users WHERE username = 'admin_jpm' 
497 | 2024_01_02 | 15:18:43 | ::1 | log_user_logins | 1 | 0.00054s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
498 | 2024_01_02 | 15:19:54 | ::1 | users | 1 | 0.001s | SELECT * FROM users WHERE username = 'admin_jpm' 
499 | 2024_01_02 | 15:19:55 | ::1 | log_user_logins | 1 | 0.00047s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
500 | 2024_01_02 | 15:34:47 | ::1 | users | 1 | 0.00087s | SELECT * FROM users WHERE username = 'admin_jpm' 
501 | 2024_01_02 | 15:34:48 | ::1 | log_user_logins | 1 | 0.00041s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'b1u8jo7q6pgppkl1038avog88n','::1')
502 | 2024_01_03 | 11:59:34 | ::1 | users | 1 | 0.00051s | SELECT * FROM users WHERE username = 'admin_jpm' 
503 | 2024_01_03 | 11:59:34 | ::1 | log_user_logins | 1 | 0.00074s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'cevtvas5svid4etjritt162t0t','::1')
504 | 2024_01_03 | 12:00:42 | ::1 | users | 1 | 0.00059s | SELECT * FROM users WHERE username = 'admin_jpm' 
505 | 2024_01_03 | 12:00:42 | ::1 | log_user_logins | 1 | 0.00051s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'cevtvas5svid4etjritt162t0t','::1')
506 | 2024_01_03 | 12:10:49 | ::1 | users | 1 | 0.00083s | SELECT * FROM users WHERE username = 'admin_jpm' 
507 | 2024_01_03 | 12:10:49 | ::1 | log_user_logins | 1 | 0.00053s | INSERT INTO log_user_logins (user_id,username,login_status,create_sess_id,create_ip) VALUES (0,'admin_jpm',1,'cevtvas5svid4etjritt162t0t','::1')
